_id,programId,programName,Startdatetime,Enddatetime,venue,trainee,trainers,status,__v
6613e6b49ee42a92eca1c3d7,6612820b9ee42a92ec2a0f45,Automated documentation generation,2024-04-06 00:00:00,2024-04-08 00:00:00,Retreat,660feb0a6f3688dd93b44311,['660feb0a6f3688dd93b44333'],completed,
6613e6b49ee42a92eca1c3d8,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-06 00:00:00,2024-04-10 00:00:00,Sanctuary,660feb0a6f3688dd93b4431a,['660feb0a6f3688dd93b44380'],completed,
6613e6b49ee42a92eca1c3d9,6612820b9ee42a92ec2a0f0d,Serverless computing,2024-04-06 00:00:00,2024-04-11 00:00:00,Retreat,660feb0a6f3688dd93b44325,['660feb0a6f3688dd93b4433e'],completed,
6613e6b49ee42a92eca1c3da,6612820b9ee42a92ec2a0f23,Authentication and authorization,2024-04-08 00:00:00,2024-04-08 00:00:00,Oasis,660feb0a6f3688dd93b44330,['660feb0a6f3688dd93b44388'],completed,
6614e25611f054e6a1b1b6ec,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36678,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25611f054e6a1b1b6ed,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36680,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25611f054e6a1b1b6ee,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3667e,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25611f054e6a1b1b6ef,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3667a,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25611f054e6a1b1b6f0,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36679,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25611f054e6a1b1b6f1,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3667b,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25611f054e6a1b1b6f2,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3667c,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25611f054e6a1b1b6f3,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3667d,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25611f054e6a1b1b6f4,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3667f,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25611f054e6a1b1b6f5,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36681,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25611f054e6a1b1b6f6,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36682,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25611f054e6a1b1b6f7,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36688,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25611f054e6a1b1b6f8,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3668d,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25611f054e6a1b1b6f9,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3668f,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25611f054e6a1b1b6fa,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36690,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b6fb,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36691,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b6fc,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36692,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b6fd,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36695,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b6fe,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36698,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b6ff,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36699,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b700,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3669a,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b701,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36685,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b702,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36686,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b703,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36689,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b704,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3668a,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b705,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3668b,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b706,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3668e,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b707,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36696,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b708,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36684,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b709,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36693,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b70a,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36697,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b70b,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3669b,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b70c,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36683,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b70d,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36687,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b70e,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3668c,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25711f054e6a1b1b70f,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b36694,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b710,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660fe8a86f3688dd93b3669c,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b711,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442ca,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b712,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442c3,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b713,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442cb,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b714,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442cc,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b715,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442d4,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b716,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442d7,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b717,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442dc,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b718,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442dd,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b719,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442e1,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b71a,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442e7,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b71b,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442f2,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b71c,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442f4,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b71d,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442fa,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25811f054e6a1b1b71e,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442ce,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b71f,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442d0,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b720,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442df,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b721,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442e3,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b722,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442e5,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b723,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442e6,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b724,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442ec,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b725,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442ed,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b726,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442ef,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b727,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442f0,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b728,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442f7,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b729,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442fd,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b72a,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442c0,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b72b,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442c2,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b72c,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442c5,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b72d,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442cf,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25911f054e6a1b1b72e,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442d2,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b72f,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442d3,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b730,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442d6,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b731,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442d9,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b732,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442da,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b733,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442e2,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b734,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442f3,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b735,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442f5,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b736,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442f8,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b737,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442f9,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b738,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442fc,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b739,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442c1,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b73a,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442c4,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b73b,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442c6,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b73c,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442c7,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25a11f054e6a1b1b73d,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442c8,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25b11f054e6a1b1b73e,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442c9,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25b11f054e6a1b1b73f,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442cd,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25b11f054e6a1b1b740,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442d1,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25b11f054e6a1b1b741,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442d5,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25b11f054e6a1b1b742,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442d8,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25b11f054e6a1b1b743,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442db,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25b11f054e6a1b1b744,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442de,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25b11f054e6a1b1b745,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442e0,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
6614e25b11f054e6a1b1b746,6612820b9ee42a92ec2a0f02,Design patterns,2024-04-09 10:00:00,2024-04-09 17:00:00,Aurum,660feb0a6f3688dd93b442e4,"['660feb0a6f3688dd93b44372', '660feb0a6f3688dd93b4430d', '660feb0a6f3688dd93b4433b']",completed,
